feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,true_cluster
-2.412592178101176,10.252342204221463,4.449722736476389,2.126957495296917,-6.09494443184129,-7.473893209429254,-10.567576023291366,7.527981838468598,2.813235570350578,3.0802949440073317,-9.052134196262081,9.939770153111516,4.8300558087161924,-6.5022486923598946,-6.680163680443317,0
-3.077805705892093,9.07330221450783,5.757659974275112,2.018780193037573,-7.397419701541708,-6.927215041198126,-9.341115647752847,7.805504683050289,1.4550732655324117,3.7531027139793354,-8.658763063319075,8.783505085388628,5.491950389960306,-5.677222785349433,-6.651879379221665,0
-0.668869554695174,9.874632578682352,3.120537725895727,2.035913203155646,-5.430527168219285,-6.381270507754637,-8.575406028337444,8.043705842630892,1.5243976788715332,4.543923553222873,-9.78868454527748,9.382498254591507,7.311616428564521,-6.494588268428222,-5.333114676816437,0
3.2737253035921086,-7.239407041684188,-8.9285438495043,9.214501068941036,9.62701166358545,6.20572943616775,-4.930460554418305,-6.176148596507258,3.4958845982062576,-1.1087361103402475,-7.065826428566039,-0.6056660878942198,-9.266688440999012,7.644655851453007,-4.491959774820277,2
2.0039104182153227,-7.467908380190008,-10.75013131467832,8.899430128894567,8.684739664405086,7.586100291049154,-3.8268978261463498,-7.670894602353608,3.58939161544629,-1.1219634826688905,-8.881074733794138,-0.9285948419516278,-8.44133781664015,8.3539776173598,-5.143205902305673,2
-6.477844311362955,-3.8902943673092345,-0.04620800995365382,-0.5574252998564928,-4.097954654111548,1.833980492187688,-6.934615413056335,-4.216601908350609,-4.059824217713101,-0.6058381634819794,4.887914265952923,-5.25898213024776,0.09128905715747493,2.472347615153701,-9.575166588158131,1
-5.78655725100828,-4.246452075165682,1.1398408154830182,-0.38201706829870274,-4.065959732302127,1.2895697565979716,-7.60963022583226,-2.7949498386172875,-2.732558468646299,-3.538404891588158,4.528380456924118,-6.346083319346791,1.1133489590062873,1.6297934953153201,-8.227446421621437,1
-6.2326516223557284,-4.934749446808464,0.7987688763345411,-0.468102514743185,-2.9689791229038383,2.0375666131468333,-5.208806758851072,-5.803480432013041,-2.387789766274596,-2.008435771603165,5.7756653378577925,-6.424049756916829,0.6901907333846815,1.7467868059590945,-9.73177908802126,1
-5.723652302651438,-4.059008445913277,0.6245541627257638,-1.227470026576601,-3.841501091452028,2.6839786264586385,-7.349443274758539,-4.886175271769314,-3.6477353970660666,-0.06445118547019335,6.319719586237126,-5.487032609362784,0.9336515905623715,1.719046590340139,-9.570892879812485,1
-5.377912555706147,-4.011246055378342,0.3491918349228237,-1.7488026383608566,-3.900963588898413,2.483817981112802,-7.743150147367088,-4.299262210986357,-3.2004449489415525,-1.4424950787116728,4.319600962478795,-6.19125255977805,-1.0770818445917767,1.478038828169241,-9.561147462302133,1
3.124472128173823,-6.895021001770722,-7.494335243433541,10.72850993394346,9.12567665212442,4.9517340976135,-3.1492571065837147,-7.8670239535170285,4.08609346446525,-1.4688261586834654,-8.266829558032983,0.8318167469989831,-9.056397582050806,7.031562414228662,-4.274900189437346,2
-3.025814703562005,8.285723069746536,4.713370632746896,0.4650096423238381,-7.116641145958376,-8.165211197763291,-8.214940529185125,8.163611392385835,1.3311392577275307,4.504101925899706,-8.869001543133958,10.120172421241312,6.820413483185749,-5.1657740459852795,-6.882965705394303,0
-6.244383723715277,-3.8545476662505416,1.5682742129437193,-1.9153035133161191,-5.381967479522304,1.3114751143337562,-7.228542670516363,-4.740049482852269,-2.9063699705365864,-1.2418271799148357,6.49570999082442,-6.476096906506664,-0.017184893286015523,2.4221182421678704,-9.522977274425706,1
2.0246234211967,-7.018382962350852,-6.385605748328995,9.200397278222956,8.641055388472955,7.225680679306122,-2.8217555239859475,-6.613221151453494,5.355055476251213,-0.63077821891507,-7.839116698126926,-0.25855521185805186,-9.545889818980866,7.863403747832422,-3.832450922168789,2
-6.588357468952272,-4.9322917625093545,0.4164142464437668,-2.2877284242504885,-5.520678875853114,2.332736837021549,-7.718461272427767,-2.809628216395652,-1.872745762051908,0.47934542941013536,5.158812904253954,-5.897614164727776,-1.8118479994726098,1.6228494726914706,-8.9921930671803,1
2.2735728521104583,-6.118609158417152,-8.116291969838775,9.639877143654079,10.088025131580768,5.944840052350686,-2.2652124695396205,-8.330372536799333,3.7721329913158645,-0.16028846778981953,-7.106095280714211,-1.8891391929927872,-9.30772091345815,8.875979846444832,-5.899176591623308,2
-2.133540168374004,9.585568927974396,4.516818014469408,1.274825942549079,-6.895426465978972,-7.269373505814992,-9.475264320391005,7.594717863746101,1.4159064568492368,2.9083717695496345,-10.6636016903745,8.115588669787126,6.846862349269399,-5.632893435893545,-6.283084580251458,0
1.8079572005237219,-6.51517333896298,-9.672952290083078,8.970842583578982,8.930358744663048,5.269757662034277,-2.327135922074473,-8.913546015824455,3.6902319089966875,-1.8391965531669787,-7.321603726400523,-1.1159699053497303,-8.639944118547191,9.815332990662716,-5.496031757680198,2
-5.678415427305514,-4.256169986150386,0.8166637967838957,-1.9386702888577885,-3.498996316130992,3.1580336070760806,-6.767431931941065,-4.451035498731489,-2.8357448365594444,0.5666126528703272,5.422950872161476,-5.166529022872351,0.5558020468470499,1.5809822184729756,-10.146710967575585,1
3.0982418511225385,-5.760591717343367,-8.666091034747845,9.456055572449552,9.735660404178295,6.074448459636251,-5.006835910603443,-7.272739339822973,4.810444539350046,-2.163822544601847,-8.688239307240183,-0.20589932158046897,-9.813209254204793,8.30236743374001,-3.8580051361113523,2
-1.7308267960481203,9.650762499315075,5.836226238534881,2.2437146855353878,-4.1817901882499315,-7.616422237329847,-9.15723846864817,7.274831645518907,0.8872998679910533,4.995444849792445,-8.865484121583277,9.413397308089605,6.2213196530696315,-6.9492608830859455,-6.994907318816324,0
-0.9064718093070665,9.784658551489626,4.885975440588943,1.6140330218528953,-6.825628362451263,-6.722056801138041,-8.478945008700213,6.46219450895657,2.557026603618068,3.2897770772851866,-8.283409432258454,8.780894385306382,6.886155471749376,-4.949103727812062,-6.565404690629547,0
-0.5313740532346221,8.617593185792494,5.4586960542006295,1.0982665270900158,-6.581922078276741,-6.497011862130478,-8.857669338314514,6.866719139787045,1.8116427127730046,3.8388199543424126,-7.666689088615586,9.38011457168403,7.068763838939596,-4.327917714094183,-7.064555590237333,0
1.7951617838696425,-7.035986606363509,-8.19327138251216,8.479512697065141,8.972721390128942,7.014364872821871,-3.7544190468786756,-7.087731618175372,4.3231084289250115,-2.138287588464024,-7.640941749696984,0.6954974342002376,-10.289970429816442,8.522176697862584,-4.855789546958657,2
-6.320514471720354,-5.176236507928794,0.7779669232036985,-1.5658440764934878,-3.0790894408520684,3.3806241360827958,-6.038559337145323,-4.60637737759426,-1.08087907545612,-0.5978463117427151,7.004623552395179,-6.408620047898213,0.045811378184531376,2.067513259378518,-8.949489657908893,1
-2.8725930431753604,8.998337812001674,3.7144834561865423,0.7469330021308556,-5.723319439484923,-8.339365492390296,-6.975432549898757,7.903644035004096,2.5662786952775805,4.621826489916453,-9.790458664484722,9.711864667000581,6.497735465780855,-5.310759165282093,-6.3904498773849605,0
-2.8798127875814163,8.83873107888243,5.803895814438633,1.9756369854007536,-7.022995570851581,-6.814099433817395,-8.967419255043636,6.755865081136124,1.2238763651203994,3.550706483800905,-8.889974764667322,8.894272839465156,6.524913134539415,-5.1926287583281585,-6.586213592506771,0
-6.275966389218812,-2.9469603404037445,0.2799153955128992,-1.8337533061463291,-3.65138470501373,2.745587171848358,-7.649122093691018,-5.745475845629847,-3.160781516124851,-0.33671269831014294,5.083491876321293,-6.015274626445763,-0.24129918210084267,0.30255764722001,-9.611376687231987,1
-5.99836620031947,-3.6095819747899696,-0.16204699057896288,-0.9362223453299992,-2.87741852331835,2.254821042081699,-8.378862737880489,-4.706888254026845,-4.0963066932074685,0.15360858757757123,6.314803464922749,-6.407619774167061,-0.8497591693029167,1.1816554106468575,-9.581613318157762,1
2.1493725316377605,-6.561624020030853,-7.1014879653433285,8.90721167226131,10.58344649697409,6.493328937898113,-4.677232506297346,-7.938791745390078,3.5898535528712077,-2.0642065131313565,-7.27305708752663,-0.07877959789471159,-8.8670922133288,8.341090265254294,-5.345282685610918,2
-2.6212319046065407,9.725165232463022,5.227438063018225,1.1421282215386872,-6.477306867219961,-6.619089856598598,-8.814078430640537,7.248025515470398,1.9535856350899423,4.811603096436105,-9.125981703050742,9.422580123452418,5.455303898831335,-5.357663055167582,-5.784609760515764,0
-2.154093438878802,9.023199378637328,5.207591868632747,2.9856733124092374,-7.174663940493539,-7.2629633868888375,-8.072145633706402,8.153160746490647,2.6147729293466133,3.3997085105294294,-9.250186061682667,9.485773526477717,7.490875969088166,-6.211515458064676,-7.69678888877792,0
-3.611358241546232,7.527892494898798,5.304958249878705,1.8279870202773751,-6.2620099415485315,-5.655050597612371,-8.101329608707735,6.889625058347667,2.13819436659022,3.669633263795374,-10.154940884165281,9.672449173161985,5.983017709513898,-7.520539081705438,-7.074018972439889,0
-5.389874023115655,-4.0852180432001,0.07843770052407223,-2.625700281005239,-4.224298727040254,1.7954114930256686,-5.862458990145644,-2.6819880756940764,-3.6609875299391854,-1.7763229059640784,5.482463519759115,-6.659354673148223,0.4586220288216033,1.586992585972396,-8.84656587315584,1
-5.285500270401901,-4.858208452989083,1.5724644116486501,-1.7405759806804635,-4.116669580646266,1.9679549639592666,-6.1842320076666795,-3.286915154708639,-2.317961757658546,-1.8000950233286999,5.131501733436079,-6.829385577237706,-1.5138255411614983,2.857345858720887,-9.333250566674202,1
-2.0150849466438343,9.98794276578241,4.820909451827201,2.651090830002043,-6.739760781558093,-7.853593507163338,-7.998849842779318,8.383607444710064,2.609901086768212,3.3978537463517724,-10.189253653815094,8.493854600743461,7.2648347039530705,-4.738506168511355,-6.023911660612827,0
1.1877465333905506,-5.789745683641818,-9.417503646816101,9.186369279208693,9.292774527328184,6.0410908884522465,-4.297305656682992,-7.550438695539951,0.8190104442531285,-0.2877737185143431,-8.289241522619651,0.22990373002592213,-9.028209083347688,9.206389947192298,-4.6662010595692065,2
2.840818869035883,-6.574152751851217,-9.810671876978846,8.671138875499773,9.746030779584139,5.9922309499022175,-4.42346537746338,-7.781582296881499,4.9792145217943995,-0.827810258841158,-6.518482092679064,-0.5585531720665189,-9.31891926659488,8.163566453947096,-4.729457100745509,2
-2.3770421189562887,9.469435467774035,3.94003346523234,1.6528713854066897,-6.472124698082386,-5.8822479490905675,-8.065590150268338,7.3891668124209415,1.6323842157272574,4.484508002864353,-10.461422463918728,8.744595891831171,7.8566698659761345,-5.431590202396939,-6.6415220428763515,0
0.8744432410509844,-6.562012068447822,-8.792379338519671,7.714008783022526,8.839599504133957,6.645605011138308,-4.81688456746115,-9.040300975655116,3.4247536326497463,-0.6986043093584018,-6.110973230526267,0.4306864861083508,-8.444367385570745,8.463766144376974,-5.3724931517138454,2
-5.731005124686643,-3.415898008713665,-0.4202805124686093,-1.3152673435952722,-3.316019408883433,3.4580069483369194,-7.786634524424723,-3.734041987845221,-2.552066963504138,-0.9728995673245571,5.988321331240294,-5.832126428299896,0.7178148233703032,3.001664786000892,-8.443689672908285,1
2.7655642318610183,-7.089036150457033,-11.178704558521027,9.08063310343004,8.869381679703995,6.473651365846529,-2.308627227780815,-6.424365965353875,3.5525621924656656,-1.8581622622048175,-7.091488677570086,-0.39264227126767987,-8.998808359818078,7.657719431794159,-4.62384643518146,2
-6.619994565041873,-4.628129940894646,0.4456565654762106,-0.6790229845216029,-2.47896269969476,2.7005930807667653,-9.218790788080325,-4.187619097648956,-2.6329209014039,-0.12963310799532057,5.851367469852064,-5.0040532229911445,0.5980252607644498,3.0953298328391607,-9.42198848163868,1
-5.993339903365709,-3.6499669311918383,0.6085413198136209,-2.268616733322877,-3.191597816421612,4.013604931714081,-7.203060276345247,-4.994190927991937,-2.6494809674661477,-0.08671220319048123,5.211369087287787,-6.1096437041273575,0.5572120774019456,2.8107296590055895,-8.450652759128545,1
-6.190320753767275,-3.4775862644386133,0.5502052176718395,0.3218388552916911,-3.6982995407450385,1.8466632414818096,-6.553349279464443,-5.4671909632609745,-2.5770829239924824,-0.6232720835856882,5.808335837523232,-6.273547453503916,-0.5251299171973797,1.2168137676000796,-8.989331812602138,1
-2.039012301068796,9.967853213092015,4.166065611568009,2.2983516657314667,-8.143319597075973,-5.777141796265266,-9.834192747210537,6.755458020266353,1.5441326238777018,2.940434758543139,-9.562249652157101,9.569320137801071,6.497321879223196,-6.985415892059338,-4.776791667976618,0
-6.177343864759969,-2.8594395452274055,1.9505071792845343,-1.3291505093859328,-4.365772033916821,2.4522771489576165,-7.015213149337146,-3.047700576390714,-3.4698764854598196,-1.102498784592098,4.809806166359064,-6.816200265470868,0.5859479803835321,2.496177650550471,-9.590505100595042,1
1.8606679760014289,-7.284538607049095,-9.183021570786202,9.564911052917513,9.601460777605391,6.942429093350455,-3.6189357505029216,-9.335493290411698,5.376192397690172,-0.8968149139611978,-7.14749805959384,-0.39793194137184473,-8.421686943055066,7.311921993095545,-4.336537105868867,2
-1.296210964705633,9.26425291307668,4.389459869654949,0.693870905910746,-7.9744992835847555,-6.451716145295783,-7.989970305347636,8.55661971303325,1.359985771731605,3.918360007576167,-9.394443165217462,11.036116180144077,6.7407419905795525,-4.5122075026481,-6.227522333532141,0
-2.3625574533687557,8.070051776526407,5.898130548961847,2.173531610122954,-7.054952006921719,-5.897932891564604,-9.68904936189277,6.6247952082284565,1.0131363679400884,3.4694201748417144,-9.53941762659004,9.793358540834863,7.41799016430247,-7.212997023955069,-6.500991045028621,0
-2.2302821475853736,7.885626529728022,3.700302414814728,1.5509481925439805,-6.262475997618611,-8.396881466321778,-8.702089066906096,8.149894073220947,1.8663440681210088,3.8663873722468765,-9.266893088037092,9.244508201062734,7.761252641001033,-6.642348196142025,-6.4048159799900555,0
-2.194582244276573,10.144681932699786,4.900444722478661,1.6775012608070223,-7.918128699194974,-5.617624146946735,-9.774341877115141,8.002372543079302,2.533114523339764,3.972036673549661,-9.798693157108493,7.929628024007069,6.912904816658533,-5.257276720517833,-7.234764748776231,0
-7.128232685351122,-2.4533459368436343,-0.8291664724798842,-1.5895025847345772,-4.107958134245374,3.558047157397419,-6.492851863570348,-5.494906848949492,-2.674963326953512,-0.861752156967793,5.5208485596207195,-5.510677070808565,-0.8425967739325493,1.5213826472115137,-8.687936747029585,1
-3.7555594771940846,8.693981040051668,5.03966893231779,2.399245771437173,-7.7498519393606795,-6.136523587400131,-10.248621299732843,8.238831077591838,0.9668219235542512,3.980455380713968,-8.73665517166259,9.49388157834954,7.302211630179292,-5.258288218666531,-5.334485765134307,0
-6.809964711544897,-5.364786261712942,1.0075555059495844,-2.3221423069719522,-3.6219122801550916,3.304980492722345,-6.706322884240223,-3.2999779877856437,-1.0567238485824482,-0.10519194557212319,5.967977941960622,-4.699365810013887,1.6885092041495005,3.2633088038483864,-9.464706557756847,1
0.11351134861901802,-5.532917423993242,-8.56346809927712,9.33270217808251,8.934019739748592,6.593138712846548,-2.4398685008632244,-8.634616106774208,5.018270694528795,-0.8780988724943672,-8.254781501533914,1.6734507122982105,-8.998917385784486,8.727590976594076,-5.039882051781068,2
-6.177861615305223,-2.9993474516474077,-0.25723959918384853,-1.3333998361502883,-3.0793822671023694,0.9307556236552919,-7.021868417807883,-4.589189504174665,-2.5734378613491233,-0.3107728831923301,5.880166034170746,-6.81470227852229,-0.11630814231455044,2.9895657615004225,-8.807845430460766,1
-7.242155530654232,-3.4964391272876334,0.2346587469222597,-1.6111125556982215,-3.687398660211601,1.8617448023843113,-8.352641583315242,-3.548062578568075,-3.5894836061120285,-0.4653864881409525,6.481916464126673,-6.3069194659145795,1.2305710435456598,2.233718343529877,-9.627680881715866,1
-6.162629498460518,-3.8422744475243475,1.9403563698122241,-2.0492537834956837,-2.3396023228009337,2.5401063180448644,-6.9078594099814365,-4.631564736841421,-2.420998088082591,-0.5001595730727102,6.453381061316975,-6.78918212290636,1.4101134529026635,2.1374237962584335,-8.584408629354195,1
-2.798608078122201,9.238383239373881,4.107490504475929,2.6717052284955045,-6.979321428103374,-7.81818288035814,-8.849105213968137,7.635941233550704,2.2265189447950258,4.998168928317605,-10.746755211716502,8.724002971227932,7.160682681444865,-6.333432968803334,-6.1711236563938225,0
-2.8808214219687245,8.516496396273299,4.355487923495014,2.7347785590180878,-5.717586993181373,-6.59049846372197,-8.373276449407431,6.819762229686613,2.723703954826036,4.602841164292968,-10.156412480425939,7.96805975369446,5.672396732582952,-6.288579968979447,-5.4339508016605675,0
-2.549010830772018,9.314268478870089,4.033959222709454,0.8865527265620499,-7.1325054859004915,-7.472775519650108,-8.849758981747986,6.050399197501672,2.4740610848931004,3.6537675276862234,-8.791708324738867,9.176677971402784,6.628541578900846,-5.8916456893920115,-6.914028407938206,0
-2.8985692198869497,10.08184264088963,5.425116737612166,2.2377301295918777,-6.89140179805922,-6.242985249518886,-9.06343584187688,5.991768358542696,2.0173409231250776,4.4839470175893705,-8.690167966245534,8.245240434843087,6.550523770767271,-5.813460710238576,-7.244502179735678,0
-3.269476169534138,8.317828035188917,3.8524609359940984,2.7498902694881795,-7.373584481118549,-8.409792122143834,-8.520856823956967,8.535136965570368,2.640766786206197,3.678792703743539,-10.857759486560022,9.290782560553877,6.521473713531067,-6.528577474685489,-5.922670814063958,0
2.53234791404845,-6.981391079859295,-8.775346255723289,8.088506440505768,8.312389795123737,6.336599024696574,-4.49137502912268,-9.468018249133141,2.7952378909355837,-1.9700534002416283,-6.93957090491903,0.04682941132017762,-10.009511336221472,7.716195317598715,-3.7747328351138805,2
-6.596692341822208,-3.6919617050104665,1.1845820752198162,-2.3606157896053075,-5.061803629673488,1.1155314402745995,-6.153975429200429,-3.919023075057939,-3.540260100891864,-1.2330762148241372,6.648928344389469,-6.229019741081796,0.014938258039294217,1.223254011782403,-9.890985596655055,1
-6.949278779075756,-4.315464012905593,0.8459300482973475,-1.2980774448646184,-3.3322804669139985,1.4614550897707983,-7.274687308732865,-3.446088535686716,-2.383803339125047,-0.5381249128890435,6.58995351456686,-6.331518315928428,-0.20877593342558431,2.309014926786719,-9.190536934408916,1
0.7676176960831258,-6.504289552611145,-8.774067784273097,8.57801987048848,9.510088116035869,7.220022170415465,-2.8800520415844755,-7.931546005385454,3.6168921839528547,-1.0707619591186284,-7.312029756884945,-0.31110033942104043,-9.17259512973315,6.927504384742205,-4.75932126132225,2
-2.4073052402230255,8.72514785665674,4.449084142320855,1.6066817616756308,-7.38042153535479,-7.185637771170956,-9.16908874769017,6.660655898683714,1.5861648753987005,2.1592439385911364,-9.040596352839817,9.7103996584264,6.58092575001177,-5.563358278626683,-6.144638733347085,0
-6.973633476139039,-2.822231438190327,0.0798027744098051,0.37010627197220014,-3.696425983244649,1.5008670706264882,-8.830457253615547,-3.509967251472428,-2.972107354918313,-1.003052871276749,6.316476035199559,-5.198193295832281,1.2636570408076653,0.9084183305345005,-7.930275945900374,1
1.9592231783057994,-6.582506738345876,-7.375164653213976,8.508372525622498,10.64654653584208,5.838770023018853,-3.3703660694755793,-8.50470303199976,2.5998313741273495,-0.8652746447754804,-7.0473125823175975,-1.1491703916355873,-9.557876232822602,9.147015210805169,-4.344305207362374,2
-1.8458866753845353,10.043866099277997,4.28416878963159,1.6312433299811517,-7.321743809828875,-6.109029338303658,-8.059481798619911,8.432245572531583,2.8291825947432443,2.8556770923780936,-9.363538657349391,8.551488720962244,6.238521316031303,-5.616742423569787,-5.695048337178065,0
-5.860987659425376,-3.982296944707386,0.7617206618627004,-1.2252238693584612,-5.526983066691317,2.3917141542511624,-7.5037791117445005,-4.720964766094023,-0.6847871712568425,0.12349226003636526,4.783381579608763,-5.729215399580134,1.4511089887236925,0.6513320539800482,-9.009405232474322,1
-2.868858453632975,9.828287111465666,6.77042471632396,1.7367366918234928,-6.757774780289971,-6.57652394754354,-7.389123906561197,7.257404687468152,1.3590866991374855,3.1483791514203454,-9.634697272029738,9.03949286799678,8.256860247448436,-4.337327849892904,-7.1909989181968665,0
-6.5025736423787395,-3.1471898012622495,1.761910454444437,-2.2553226993472615,-2.581151095823137,1.6136214148304444,-7.072101360620691,-3.7484166379769825,-0.717096932060161,-1.312426185869412,4.2661288174778305,-4.81422078067842,-0.3820100787641154,1.5590205127803756,-9.965191468740985,1
-1.470206819897713,8.771639358649562,4.9436597857802,1.7116650601970107,-7.320385682723612,-6.841401498647304,-9.388362517707684,7.2187901372829035,1.1943363432384695,4.009456046175005,-9.229597879191262,8.92718621427445,6.6562862180331654,-5.641743711537465,-6.00147274240092,0
-2.61503717820672,8.955397235564796,4.414101885038333,2.2095517034792787,-7.757503886004597,-6.6073718344287835,-8.9074585621013,7.544031041808629,2.2452786628407044,2.199639874868322,-10.309345169015685,9.311294111968802,6.604464849370297,-5.545706339234721,-6.121622023592673,0
-5.892806727876159,-2.139794123239823,0.6965980331436523,-2.0946073805325347,-4.444001991974939,1.6055016062547995,-6.863331013000344,-4.8019610762954805,-3.0510442720058806,-1.9061446151853605,5.597849623444958,-5.865120522191166,-1.8631416694217613,2.0559502264250265,-9.107551930477468,1
1.8482155319489533,-6.473263081993579,-8.658539066060081,10.169552850323749,8.664249795592534,5.7962194005655885,-4.575500864092432,-9.205878138362632,3.882890275084803,0.08408854021409695,-7.718022869916473,-0.8019790950091038,-9.162741815909976,8.657702584593768,-4.94949087794892,2
-1.3850333783501998,10.128146730991844,3.935366181404286,2.0346856428083893,-7.274373176913931,-6.141579506602384,-7.473043793693241,8.022394448007006,2.0296157114562856,3.8690201184548747,-9.069040727980665,8.419898213899641,7.077921641914088,-6.484970531443499,-5.8670620830886,0
-7.4226079027082505,-3.3490460018424555,0.5023591818546032,-0.5091982357254948,-5.887629899061545,1.1165187015527394,-7.198657139083838,-3.8229680705086078,-1.9951654639745993,-0.7387461006122584,5.835243352147128,-6.318045591256965,1.5574126921958467,0.9658726128644515,-8.783775623555293,1
-4.946270369836858,-3.352849701933148,1.3237083467111834,-0.7053169618048757,-4.175512514886436,3.103730244776642,-6.614098336628923,-3.005550457173128,-3.040402287055571,-2.26908962729559,6.539720039758735,-5.726708740347959,0.04785188801524359,1.6561691273948569,-7.0272426848783525,1
-5.328060248155988,-4.100858595648009,1.4268206248930424,-0.7753120214515624,-4.3461309709248805,2.7607991884334404,-7.588734824425602,-2.27694238929106,-4.804228990985724,-0.34024575206324903,4.291842500438635,-6.187049719407261,0.21620229669523572,3.054398224371797,-9.624713515261558,1
1.7773845444761265,-7.090550664004265,-9.038745913205386,9.377684098874546,9.47345264605811,5.829775394575053,-3.3080592218864626,-8.185714857741244,3.130011933771803,-0.9934769177691565,-8.369658912402693,-1.4462407977231573,-9.316313238147844,7.660477006606936,-5.0277238501355415,2
2.976942487911644,-5.338397410334544,-9.63822744558159,8.346773200145575,10.030675517734224,7.072122779799207,-4.447198979390127,-8.641666572132788,3.162889738298733,-2.48102609644313,-8.576364248843683,-1.0942959137987192,-9.547508356740138,8.403077254242806,-4.477622102685764,2
1.3775107035132066,-5.622371814492114,-9.22816233543692,8.632111242530017,9.614947275557775,5.066655523671075,-5.06816443513155,-7.741795451317591,3.3287024258734017,-1.9181462107232976,-7.076536764746567,-0.7459991250609908,-9.531839417334771,7.469503667197632,-4.581650618999802,2
-6.845665524958741,-4.597797786270312,0.5633560194394387,-0.41670692477931626,-2.3526956068157787,2.762949865159247,-8.226449782142707,-2.5804156127213975,-2.6883380933878436,-1.5487678611752562,4.84000526218079,-5.337461381364441,0.4757522772213636,2.12435167879753,-8.0417892503425,1
-5.582256302849698,-4.386427318834366,0.12257244054968802,-2.7915520231881112,-3.4298695621861137,3.114379709460467,-6.342986013730676,-2.873834026513845,-2.335076259334241,0.3669051535780734,5.5431395405339705,-7.420132648837246,0.9732685100643268,0.4051800764338933,-8.934830106005354,1
1.955472286207539,-6.242080665457882,-9.24803761784227,8.302989506301037,9.490429170795606,6.230154898322086,-3.902974081000467,-7.359606910699821,3.3690823755007204,-0.9412760053719694,-7.964517549725075,-0.7759253864381228,-9.540036480487647,7.787395891820737,-5.183443408929887,2
-4.881234641345103,-4.441100866851756,0.14933836131305583,-1.491756272984804,-3.742571785245051,2.1142704712829046,-6.100316858117086,-3.239807896046095,-3.621133017002246,-0.46182578319941753,6.919790617707875,-6.402349113446313,0.04927687083738727,1.4258617789584855,-9.47665223801885,1
3.0831589722704957,-6.792800289482614,-9.2292934781183,9.000173764305059,9.396023012793913,5.218441978653964,-4.1464496340716614,-8.3175051791512,3.546945111276359,-0.6165274267775847,-7.449897806174118,0.8858880801336682,-9.321557862406685,9.607277865879695,-5.193020378984984,2
-4.03968276319597,9.795393290968004,5.523118145414784,2.2153179631375206,-7.306945870901748,-8.178546308048542,-8.38765138663199,6.442899489229355,1.4532613350557453,3.692200292270734,-9.746338294641525,8.790964685472968,6.675619832802278,-6.25067242683959,-5.80240220398661,0
-3.502398607812048,8.361241800954446,5.6924920428538295,0.5706840463901597,-6.274545935721365,-8.010529069549369,-7.84097196741234,5.587620765866016,0.6195247018636454,3.7255137679537818,-8.810851961945762,9.373430442730628,6.380280757699179,-4.676382420462703,-4.639309025111529,0
-2.889761834037708,8.932583376170323,4.967285546305895,1.0946533015160547,-7.169076262537324,-8.32313473069849,-9.122317583926641,7.248775658765103,2.2054861749130383,4.353112788211476,-8.865171913494466,8.16646382782123,5.459831192048201,-5.330051437320461,-7.994669677462321,0
-1.8710085713898423,8.102972745326415,4.85407296879071,4.200191622731973,-8.168431679115447,-6.998950717281586,-9.164295866744222,6.841947972381595,2.630501110572464,5.046514839783663,-8.970999594642882,8.8195257772789,8.595931278730369,-7.169412337107991,-7.189603911085424,0
-2.4291212689889914,8.942103996953353,5.264737450321263,4.0041225653307215,-6.460465057465035,-7.350579054327589,-8.945048442949245,8.180320089262906,1.5560597537337775,4.8432487471451235,-11.444900013266455,9.214293386082776,7.151364826792971,-4.7371173491739045,-7.0182800294919,0
-6.4040095957241325,-3.0964466755073246,0.3474609020485049,-1.9196560536309724,-4.395978950375854,2.9896148095057358,-6.8131908624808135,-4.121692650616346,-2.519531694570302,-1.3263942945356662,5.54835970750615,-6.537167814252419,0.04886534083243771,2.92523398814215,-9.933289194701796,1
-3.3934802770949837,9.640032214562929,5.314576933953749,2.4207289447367617,-6.6903617904503125,-5.784342570900122,-9.7628281419711,7.375737471772746,1.4312579398799983,4.8733846219730435,-11.054983045689097,9.375729950765502,6.917043765664395,-6.511211494413496,-6.864452681635241,0
2.5535052192491707,-6.617249982044255,-8.1159132301667,9.45175499140968,9.28452579796742,5.759287107237927,-3.073691342858579,-7.676028041569265,2.579514408218899,-1.020232000342863,-8.48005507067061,-0.8681161437179364,-9.833757606004141,8.222306630103404,-4.524811905926633,2
-4.808362996391531,-4.399469479951277,1.4058610491693249,-1.3386892948705738,-4.3453603399675345,3.4404293207115284,-7.218255363553385,-3.920015477891928,-2.4741439877970093,-2.1790798089868417,5.934248146833122,-6.4566779763849915,-0.8522337438442644,1.4345817128818399,-9.491302841309603,1
-1.899438902418981,8.990373749076483,4.500427872200303,1.6599178388768885,-6.891781694167261,-6.189629412339442,-9.475479901483673,7.410599419665999,1.1273950923051295,3.3661665694871545,-9.613061311808451,7.8300706366048205,8.297299709301278,-6.707665750362666,-6.39557146598323,0
0.35436068741076987,-5.3244999649588465,-9.024302893795946,9.387133927987062,9.80762133197476,6.756219885687458,-3.8581981333085893,-7.810109238442925,3.91587817072746,-1.701176365831531,-8.965679456254183,-1.0718104599867522,-9.39561996129406,7.556962716058535,-5.45199722591129,2
